DiseaseId	Class
C2315430	C23
C0546952	C23
C1843028	C23
C0809935	C23
C4706412	C23
C0751217	C23
C0011052	C23
C1096168	C23
C0023531	C23
C0555973	C23
C0037090	C23
C0234469	C23
C0740376	C23
C0011053	C23
C1851850	C23
C0007370	C23
C0521607	C23
C4749653	C23
C0037157	C23
C1859236	C23
C0085653	C23
C1838023	C23
C0343532	C23
C0235710	C23
C0028817	C23
C1838916	C23
C0007398	C23
C0557875	C23
C0596240	C23
C0085258	C23
C1864276	C23
C2931193	C23
C0427201	C23
C2678312	C23
C0016059	C23
C1838062	C23
C0558193	C23
C0751898	C23
C4749915	C23
C1838993	C23
C0795688	C23
C0007621	C23
C1859305	C23
C0751263	C23
C0238408	C23
C0007642	C23
C1833661	C23
C4749920	C23
C0393489	C23
C3151781	C23
C0231255	C23
C0240059	C23
C0233608	C23
C0149958	C23
C0231311	C23
C0740421	C23
C1843156	C23
C2717792	C23
C1839030	C23
C2108093	C23
C0521662	C23
C0014854	C23
C0521663	C23
C1839040	C23
C1865019	C23
C1833693	C23
C0341446	C23
C0432411	C23
C0018777	C23
C1868594	C23
C1321558	C23
C0003862	C23
C4750718	C23
C1442965	C23
C0018780	C23
C0155096	C23
C4022574	C23
C0007722	C23
C0240094	C23
C1850830	C23
C0740577	C23
C0263477	C23
C0006625	C23
C0558846	C23
C0007758	C23
C0265336	C23
C0456909	C23
C0041582	C23
C0020796	C23
C0150055	C23
C1849143	C23
C0025310	C23
C0231617	C23
C0265338	C23
C0278144	C23
C0026827	C23
C1864549	C23
C0376618	C23
C0337210	C23
C0265339	C23
C1262477	C23
C0233750	C23
C1848533	C23
C3887612	C23
C0311335	C23
C0041672	C23
C1868616	C23
C0018800	C23
C4707429	C23
C0263504	C23
C3266123	C23
C2169806	C23
C3665346	C23
C4551825	C23
C0268731	C23
C4022593	C23
C1563715	C23
C0265342	C23
C0033844	C23
C0003910	C23
C0037383	C23
C3495530	C23
C1969799	C23
C0231690	C23
C1865234	C23
C4751168	C23
C0282002	C23
C0559506	C23
C0152517	C23
C0457950	C23
C0400990	C23
C0026858	C23
C0265227	C23
C0025362	C23
C0264622	C23
C2749137	C23
C0231696	C23
C0406557	C23
C0026884	C23
C1838319	C23
C0162770	C23
C0751524	C23
C0401146	C23
C0002965	C23
C0795889	C23
C4277512	C23
C1969893	C23
C0233774	C23
C0240515	C23
C0151818	C23
C4520903	C23
C0339534	C23
C0221273	C23
C0917814	C23
C0234979	C23
C1835450	C23
C1306710	C23
C0151826	C23
C0152164	C23
C1854414	C23
C0850572	C23
C0029166	C23
C4551595	C23
C1306792	C23
C1970009	C23
C3665473	C23
C0235000	C23
C0149721	C23
C0522035	C23
C1691779	C23
C1565885	C23
C4521042	C23
C0312854	C23
C0543800	C23
C0151463	C23
C0004134	C23
C0037789	C23
C0007855	C23
C0344307	C23
C1565887	C23
C0232066	C23
C0549622	C23
C0238132	C23
C0026996	C23
C0232190	C23
C4025888	C23
C3161330	C23
C1566050	C23
C4022684	C23
C0036572	C23
C0037859	C23
C0265248	C23
C1855304	C23
C1862373	C23
C0221016	C23
C0919532	C23
C0398641	C23
C0000727	C23
C0344422	C23
C0751353	C23
C0024031	C23
C1268935	C23
C0235991	C23
C1290884	C23
C0522224	C23
C0796200	C23
C2362324	C23
C1832409	C23
C1698196	C23
C0027055	C23
C1836916	C23
C1276061	C23
C0522345	C23
C0036659	C23
C1852529	C23
C0795939	C23
C0332885	C23
C1839564	C23
C0034074	C23
C0236024	C23
C2986703	C23
C0027066	C23
C0149777	C23
C1269831	C23
C3814825	C23
C4476727	C23
C0743244	C23
C0175692	C23
C0332890	C23
C0021479	C23
C0743330	C23
C2676243	C23
C0236053	C23
C0406733	C23
C0240940	C23
C0018965	C23
C2741638	C23
C0751372	C23
C0234247	C23
C0000833	C23
C4551950	C23
C1837014	C23
C1271219	C23
C0333027	C23
C1837015	C23
C1845847	C23
C1839606	C23
C4022735	C23
C0239182	C23
C0340896	C23
C0392470	C23
C1849409	C23
C1568249	C23
C0685108	C23
C3178766	C23
C0018989	C23
C0155533	C23
C1970187	C23
C0744333	C23
C0235267	C23
C0008039	C23
C0752210	C23
C1839630	C23
C4303092	C23
C2919341	C23
C1834569	C23
C1273957	C23
C1302645	C23
C0220659	C23
C0333155	C23
C4021552	C23
C0267095	C23
C1839727	C23
C0021833	C23
C0270948	C23
C0744471	C23
C0333160	C23
C3683483	C23
C0338591	C23
C0333161	C23
C1279386	C23
C0235280	C23
C0236688	C23
C1855483	C23
C0333184	C23
C0474354	C23
C4022758	C23
C0151564	C23
C0241210	C23
C0333189	C23
C0333190	C23
C0038131	C23
C0575081	C23
C0751412	C23
C0151565	C23
C1970199	C23
C0085128	C23
C1841658	C23
C1839736	C23
C0454608	C23
C0267176	C23
C0852949	C23
C0333240	C23
C0751421	C23
C2584778	C23
C0333243	C23
C4551964	C23
C0333244	C23
C0333245	C23
C0175754	C23
C2748440	C23
C0008312	C23
C0152014	C23
C0011991	C23
C0019080	C23
C0267358	C23
C0333295	C23
C1839785	C23
C0342289	C23
C0745261	C23
C1303009	C23
C0333297	C23
C2938912	C23
C3149276	C23
C0030554	C23
C1838701	C23
C1855578	C23
C2585653	C23
C0009438	C23
C0333324	C23
C0042386	C23
C2931501	C23
C0042392	C23
C2750087	C23
C1504568	C23
C0233407	C23
C0333419	C23
C0022333	C23
C1828017	C23
C1970239	C23
C0027540	C23
C0015967	C23
C1274795	C23
C0027543	C23
C1304055	C23
C0019123	C23
C1846839	C23
C0333463	C23
C0233477	C23
C0525041	C23
C1865870	C23
C1849706	C23
C4024175	C23
C3203358	C23
C0333516	C23
C0085649	C23
C0751466	C23
C1282310	C23
C0034888	C23
C1274923	C23
C1846865	C23
C0752350	C23
C0008439	C23
C0333559	C23
C1865885	C23
C1704421	C23
C0349464	C23
C1837247	C23
C4551980	C23
C1274926	C23
C0344955	C23
C1853198	C23
C0034933	C23
C1970270	C23
C0344963	C23
C0751474	C23
C0393995	C23
C1855663	C23
C0027643	C23
C0854069	C23
C1865918	C23
C0027645	C23
C0178782	C23
C0376356	C23
C0038437	C23
C1863204	C23
C4024212	C23
C3810018	C23
C0751479	C23
C0541957	C23
C3203733	C23
C0241908	C23
C0751480	C23
C1839988	C23
C1275081	C23
C0008489	C23
C0038450	C23
C1142423	C23
C2677088	C23
C0267509	C23
C0238014	C23
C1844554	C23
C0271135	C23
C0333997	C23
C0542142	C23
C0022541	C23
C1622502	C23
C2931653	C23
C1333292	C23
C3249881	C23
C0012811	C23
C1275126	C23
C1955858	C23
C0019209	C23
C0264478	C23
C0795812	C23
C0035085	C23
C0234527	C23
C0854211	C23
C1832215	C23
C0008519	C23
C0751495	C23
C0542476	C23
C1859977	C23
C0027686	C23
C3550963	C23
C0395905	C23
C0019214	C23
C0795824	C23
C1857802	C23
C0751497	C23
C0008522	C23
C0795829	C23
C2830004	C23
C4023676	C23
C0268493	C23
C0085692	C23
C0233726	C23
C3711370	C23
C1866053	C23
C2609259	C23
C0854348	C23
C0271702	C23
C0281788	C23
C0151205	C23
C2749007	C23
C0038539	C23
C0009792	C23
C0795836	C23
C0396009	C23
C0542571	C23
C0035232	C23
C0019270	C23
C1868623	C23
C0019284	C23
C0008628	C23
C4022592	C23
C0238056	C23
C0687713	C23
C0271215	C23
C3266262	C23
C1275282	C23
C0334121	C23
C1866094	C23
C0238065	C23
C0005697	C23
C2749022	C23
C0151786	C23
C0019296	C23
C1837475	C23
C0038644	C23
C1866095	C23
C0242184	C23
C3266843	C23
C0156189	C23
C0019322	C23
C0042961	C23
C0262384	C23
C2930995	C23
C0795875	C23
C0751523	C23
C0027746	C23
C0019326	C23
C4275242	C23
C4551474	C23
C1840333	C23
C1275339	C23
C1864668	C23
C0231712	C23
C2673200	C23
C1845343	C23
C4049830	C23
C0040416	C23
C0233775	C23
C0442872	C23
C0231749	C23
C0424295	C23
C0151825	C23
C1394320	C23
C0334245	C23
C0751042	C23
C0085786	C23
C0038940	C23
C1832978	C23
C1860219	C23
C0231807	C23
C1858028	C23
C1840365	C23
C0231835	C23
C3805839	C23
C4024603	C23
C0339541	C23
C0008767	C23
C0549567	C23
C0445118	C23
C0014127	C23
C1842531	C23
C0262428	C23
C0751068	C23
C4053775	C23
C0151857	C23
C1858043	C23
C0795910	C23
C0749098	C23
C1853490	C23
C4021737	C23
C3272797	C23
C0410480	C23
C1850303	C23
C0242362	C23
C0267834	C23
C3272802	C23
C1275808	C23
C0151861	C23
C0543874	C23
C1971635	C23
C0268540	C23
C0155338	C23
C1850318	C23
C0151864	C23
C0022682	C23
C2931821	C23
C1832394	C23
C0238157	C23
C0009024	C23
C0004238	C23
C0451718	C23
C0156404	C23
C4317043	C23
C1290886	C23
C1867774	C23
C1997362	C23
C1838539	C23
C1135120	C23
C0039231	C23
C0036685	C23
C0005910	C23
C0039234	C23
C0019572	C23
C0003123	C23
C0151891	C23
C0265992	C23
C0039235	C23
C0085593	C23
C1850383	C23
C0265998	C23
C1863752	C23
C0039239	C23
C0544668	C23
C0013386	C23
C0009090	C23
C0234241	C23
C1858127	C23
C0013390	C23
C0751575	C23
C2677637	C23
C3489627	C23
C0750175	C23
C1837713	C23
C0271402	C23
C0151911	C23
C0750197	C23
C0151934	C23
C0795953	C23
C3806462	C23
C0494475	C23
C0266006	C23
C0175697	C23
C3489704	C23
C0333062	C23
C0008031	C23
C1277295	C23
C0151940	C23
C1866425	C23
C0267990	C23
C0234255	C23
C0264906	C23
C3714602	C23
C0410808	C23
C0220656	C23
C1844946	C23
C0151942	C23
C0751587	C23
C4024664	C23
C1866426	C23
C0520878	C23
C1854630	C23
C0276839	C23
C0586392	C23
C0264913	C23
C0271514	C23
C0238281	C23
C0268574	C23
C1856061	C23
C0345996	C23
C0422850	C23
C0750907	C23
C4255010	C23
C0010520	C23
C0752255	C23
C4022756	C23
C0751846	C23
C0422853	C23
C0422854	C23
C3714697	C23
C0264956	C23
C0587246	C23
C1850544	C23
C1856113	C23
C1841651	C23
C1704317	C23
C4255193	C23
C1864002	C23
C0158252	C23
C0344544	C23
C0036980	C23
C0423062	C23
C0474444	C23
C1860823	C23
C0234371	C23
C4023095	C23
C4732793	C23
C4023094	C23
C0700200	C23
C2673700	C23
C0750920	C23
C0750921	C23
C2750076	C23
C0796274	C23
C1850573	C23
C0589110	C23
C0242670	C23
C1845070	C23
C1865818	C23
C0750927	C23
C4023104	C23
C0039621	C23
C1841721	C23
C0750928	C23
C0234377	C23
C0546466	C23
C0242706	C23
C2673761	C23
C0022116	C23
C0009421	C23
C2930745	C23
C2585575	C23
C0796028	C23
C2673866	C23
C0751869	C23
C1519653	C23
C1856184	C23
C0423224	C23
C0595939	C23
C0014591	C23
C1383860	C23
C1281440	C23
C0750937	C23
C0028734	C23
C0750940	C23
C2930808	C23
C0239831	C23
C1850625	C23
C0039870	C23
C0546884	C23
C0002624	C23
C1845118	C23
C0028754	C23
C1282227	C23
C0375553	C23
C1384494	C23
C4273958	C23
C3276228	C23
C0236828	C23
C0266521	C23
C4273988	C23
C0750949	C23
C0796046	C23
C0003635	C23
C4274018	C23
C0152027	C23
C2930833	C23
C0234472	C23
C1261287	C23
C0086922	C23
C0750953	C23
C0009676	C23
C0239937	C23
C0266184	C23
C0020305	C23
C0947912	C23
C0750955	C23
C1832669	C23
C0239946	C23
C0234484	C23
C1861185	C23
C2751312	C23
C0266196	C23
C0206160	C23
C2674081	C23
C0751893	C23
C0878684	C23
C0009691	C23
C4551521	C23
C0234505	C23
C0265202	C23
C2931631	C23
C0596321	C23
C0342788	C23
C0399496	C23
C0423636	C23
C0340213	C23
C0020433	C23
C0701811	C23
C1842137	C23
C0596452	C23
C0423673	C23
C0009730	C23
C0796074	C23
C1834969	C23
C0006370	C23
C0013930	C23
C0423711	C23
C3715208	C23
C1854146	C23
C0020438	C23
C4020960	C23
C0423712	C23
C3494976	C23
C2936349	C23
C0017639	C23
C0750992	C23
C0013990	C23
C2936350	C23
C1832827	C23
C0026766	C23
C1842161	C23
C0238441	C23
C0750993	C23
C1838180	C23
C0750994	C23
C0020449	C23
C0558595	C23
C0014013	C23
C0025299	C23
C0020450	C23
C1832830	C23
C3495421	C23
C0020453	C23
C0432443	C23
C0796094	C23
C0032230	C23
C0221237	C23
C0020455	C23
C3554018	C23
C2129214	C23
C1285162	C23
C0278139	C23
C0345319	C23
C0235840	C23
C0518656	C23
C0796095	C23
C0234632	C23
C0751701	C23
C1842247	C23
C0221243	C23
C2675750	C23
C3711374	C23
C0549307	C23
C1867138	C23
C2936458	C23
C0751293	C23
C0751011	C23
C1832916	C23
C0271706	C23
C1864584	C23
C1854275	C23
C2749019	C23
C1527344	C23
C1707758	C23
C0334113	C23
C4024803	C23
C0751014	C23
C0260662	C23
C0025349	C23
C0796121	C23
C0017672	C23
C1858673	C23
C0040259	C23
C1263722	C23
C4021962	C23
C1858674	C23
C2678483	C23
C0154157	C23
C0424072	C23
C0009952	C23
C0221260	C23
C2674766	C23
C0340486	C23
C2678484	C23
C0152116	C23
C0008690	C23
C0751522	C23
C0221262	C23
C2674949	C23
C0857305	C23
C0458247	C23
C0268187	C23
C2678486	C23
C0038868	C23
C0013288	C23
C0748397	C23
C0340520	C23
C0751329	C23
C1300287	C23
C1859452	C23
C0022650	C23
C1512709	C23
C0036454	C23
C1855840	C23
C1853404	C23
C0006902	C23
C0270790	C23
C4707858	C23
C4024832	C23
C0795902	C23
C0729552	C23
C0751535	C23
C0152966	C23
C0264683	C23
C1868684	C23
C4023338	C23
C0751056	C23
C1842486	C23
C1851120	C23
C1834144	C23
C1868705	C23
C0796159	C23
C4551863	C23
C4551864	C23
C0021308	C23
C4708498	C23
C0850703	C23
C1833021	C23
C0340565	C23
C0342940	C23
C1531394	C23
C0151465	C23
C0152190	C23
C0010200	C23
C1848604	C23
C0221347	C23
C0032584	C23
C0010201	C23
C0020507	C23
C0152191	C23
C0040479	C23
C0751079	C23
C0796184	C23
C0040485	C23
C0232197	C23
C0270846	C23
C0238741	C23
C1290807	C23
C1858854	C23
C1848638	C23
C3495874	C23
C3806218	C23
C0235082	C23
C1855901	C23
C0240812	C23
C2675185	C23
C1290885	C23
C0262497	C23
C0240880	C23
C0751088	C23
C4021133	C23
C1843661	C23
C0392188	C23
C0149771	C23
C0264734	C23
C4551631	C23
C0162154	C23
C1848651	C23
C0600125	C23
C4021533	C23
C0949059	C23
C0235153	C23
C0346269	C23
C4024881	C23
C0452138	C23
C4551635	C23
C0425791	C23
C1969052	C23
C0239134	C23
C0040588	C23
C0425957	C23
C0271885	C23
C1861630	C23
C0036749	C23
C0162281	C23
C1864825	C23
C1854520	C23
C4524095	C23
C0040715	C23
C0553668	C23
C2699510	C23
C0600177	C23
C0034150	C23
C2676272	C23
C0235250	C23
C0239181	C23
C0086439	C23
C4023411	C23
C0234252	C23
C0235259	C23
C3151303	C23
C0751141	C23
C4083212	C23
C0040827	C23
C0300948	C23
C0858925	C23
C0036857	C23
C0751829	C23
C0264912	C23
C0454542	C23
C1856892	C23
C0751830	C23
C0269106	C23
C0302129	C23
C0406778	C23
C0348626	C23
C0454576	C23
C0751832	C23
C0235272	C23
C0239340	C23
C1859062	C23
C1864843	C23
C2675236	C23
C0239361	C23
C4021206	C23
C1861735	C23
C0751845	C23
C2675237	C23
C0520905	C23
C1859088	C23
C1853100	C23
C1845029	C23
C0234305	C23
C0752256	C23
C0454596	C23
C2675336	C23
C0085109	C23
C4021221	C23
C0751175	C23
C0730345	C23
C0041107	C23
C0553757	C23
C0239548	C23
C0154830	C23
C0751186	C23
C1834664	C23
C4014821	C23
C4551502	C23
C1848862	C23
C0239574	C23
C0221409	C23
C0036981	C23
C0751190	C23
C0149875	C23
C2937358	C23
C0751192	C23
C0162375	C23
C1879286	C23
C0392550	C23
C0342287	C23
C0341022	C23
C0677060	C23
C2931887	C23
C0020617	C23
C0554309	C23
C0796275	C23
C1865819	C23
C0589386	C23
C4284088	C23
C4085597	C23
C0860564	C23
C0149886	C23
C0546483	C23
C0266491	C23
C0270192	C23
C2676770	C23
C2938913	C23
C0740302	C23
C0010695	C23
C0270210	C23
C0235574	C23
C0455988	C23
C0751212	C23
C0014599	C23
C0270217	C23
C4024946	C23
C0027498	C23
C0740364	C23
C1843015	C23
C0751215	C23
C1848954	C23
C0037052	C23
C0033377	C23
C0751216	C23
C0392699	C23
C1833503	C23
C2675488	C23
C1838854	C23
C4024949	C23
C1857744	C23
C0239882	C23
C4087267	C23
C0042510	C23
C0239888	C23
C1619692	C23
C1295585	C23
C0392702	C23
C0023532	C23
C0751469	C23
C0011057	C23
C0392775	C23
C0011071	C23
C0751470	C23
C0012569	C23
C1843096	C23
C1297883	C23
C0011103	C23
C2939419	C23
C1859252	C23
C3203523	C23
C1851885	C23
C1861975	C23
C0393983	C23
C0740392	C23
C4015108	C23
C4551982	C23
C0042571	C23
C0271633	C23
C0149939	C23
C1846142	C23
C0740401	C23
C1851936	C23
C0751257	C23
C0011175	C23
C0239998	C23
C0751262	C23
C1096452	C23
C0155015	C23
C0231246	C23
C4551767	C23
C2713615	C23
C0237938	C23
C0041343	C23
C0011206	C23
C3502809	C23
C0152436	C23
C2931206	C23
C1855033	C23
C0020681	C23
C0155017	C23
C2751318	C23
C1865018	C23
C0018681	C23
C4551771	C23
C1969645	C23
C1868581	C23
C1442907	C23
C0014856	C23
C0597167	C23
C0558489	C23
C2717860	C23
C0085298	C23
C0863106	C23
C1843181	C23
C2931210	C23
C0423772	C23
C0158683	C23
C0558844	C23
C0020732	C23
C1847165	C23
C0018781	C23
C2675711	C23
C2751321	C23
C4750849	C23
C0235833	C23
C1299579	C23
C1868597	C23
C4073207	C23
C0037293	C23
C1857276	C23
C0150045	C23
C0865236	C23
C0558847	C23
C0795830	C23
C4750855	C23
C0041657	C23
C1843264	C23
C0341539	C23
C0041667	C23
C1839161	C23
C1865070	C23
C0751505	C23
C1842342	C23
C4305140	C23
C0559359	C23
C0037316	C23
C1853276	C23
C0751954	C23
C0432486	C23
C0271198	C23
C0751294	C23
C0152459	C23
C0231687	C23
C3887638	C23
C0751295	C23
C1859405	C23
C0041834	C23
C0263506	C23
C3887640	C23
C0011407	C23
C0795843	C23
C0240327	C23
C0347129	C23
C0231689	C23
C4707581	C23
C0265343	C23
C0037384	C23
C1859436	C23
C0030193	C23
C0231691	C23
C1849211	C23
C1721098	C23
C0030196	C23
C0162679	C23
C1852267	C23
C0151313	C23
C0347180	C23
C0267756	C23
C0030214	C23
C0560346	C23
C0343972	C23
C1659098	C23
C0795878	C23
C0751326	C23
C0561921	C23
C0002963	C23
C0238551	C23
C0521787	C23
C2931767	C23
C0679403	C23
C0038870	C23
C0751528	C23
C0238590	C23
C3805715	C23
C0152965	C23
C2215257	C23
C1861451	C23
C0472383	C23
C0699728	C23
C2675904	C23
C3554343	C23
C0037771	C23
C2721586	C23
C0276429	C23
C0751043	C23
C0151827	C23
C0156296	C23
C0872084	C23
C4293708	C23
C4551862	C23
C3887873	C23
C3890602	C23
C0795905	C23
C0393610	C23
C0270805	C23
C3890737	C23
C3853085	C23
C0522051	C23
C0042018	C23
C1970027	C23
C0338457	C23
C0270823	C23
C0876994	C23
C2677535	C23
C4302087	C23
C0042023	C23
C0332563	C23
C0522071	C23
C0240735	C23
C2676042	C23
C4755299	C23
C1836876	C23
C0042024	C23
C1112709	C23
C0751351	C23
C1865343	C23
C1858067	C23
C0154565	C23
C1970107	C23
C1843569	C23
C4022686	C23
C1865349	C23
C2732413	C23
C2732653	C23
C4021527	C23
C1852510	C23
C2673431	C23
C0406707	C23
C1519346	C23
C0022118	C23
C0339648	C23
C0004245	C23
C1532237	C23
C0858547	C23
C1853144	C23
C2732979	C23
C0751359	C23
C1516098	C23
C1843687	C23
C3814530	C23
C0151514	C23
C4021534	C23
C0743178	C23
C0851578	C23
C0877153	C23
C0265261	C23
C0004331	C23
C0342190	C23
C0263870	C23
C1970161	C23
C1862471	C23
C0239137	C23
C4302514	C23
C1271100	C23
C0406735	C23
C4040601	C23
C0015544	C23
C0751373	C23
C0344487	C23
C4021537	C23
C0751576	C23
C0743841	C23
C0000887	C23
C0272386	C23
C0155502	C23
C0240991	C23
C0042134	C23
C0021712	C23
C1837016	C23
C0263978	C23
C0431401	C23
C2676285	C23
C0268009	C23
C2751843	C23
C0085611	C23
C0406775	C23
C0027125	C23
C0015644	C23
C3178789	C23
C1834559	C23
C3178801	C23
C4025347	C23
C0274294	C23
C1843851	C23
C0241060	C23
C4551954	C23
C0155552	C23
C0085615	C23
C0241144	C23
C1273976	C23
C0877781	C23
C0348898	C23
C0751401	C23
C0393761	C23
C1136082	C23
C0031557	C23
C1845902	C23
C0018196	C23
C4042861	C23
C4042891	C23
C0085622	C23
C0019048	C23
C0348944	C23
C0751409	C23
C0751408	C23
C1846647	C23
C1843885	C23
C1857662	C23
C1302790	C23
C0474368	C23
C0752261	C23
C0241237	C23
C0234369	C23
C1960561	C23
C3148929	C23
C0232910	C23
C0155626	C23
C1845069	C23
C4022768	C23
C0349198	C23
C1608983	C23
C0474496	C23
C0151594	C23
C0796021	C23
C1832585	C23
C0027430	C23
C2678038	C23
C0155675	C23
C0034372	C23
C3710741	C23
C4510896	C23
C0151604	C23
C1846722	C23
C4072928	C23
C0423791	C23
C0220687	C23
C1857693	C23
C3809715	C23
C1827841	C23
C0015930	C23
C0264219	C23
C0271185	C23
C0264490	C23
C0267373	C23
C0751868	C23
C1833434	C23
C1845102	C23
C4551560	C23
C0155707	C23
C0685838	C23
C0426970	C23
C0576612	C23
C0333372	C23
C3696893	C23
C4551973	C23
C0151636	C23
C0277525	C23
C4025568	C23
C3494359	C23
C1507149	C23
C2748527	C23
C4704956	C23
C4025569	C23
C0025222	C23
C0751461	C23
C2676780	C23
C1845123	C23
C0028756	C23
C0795856	C23
C0267725	C23
C0342345	C23
C0341154	C23
C0151650	C23
C0242966	C23
C4025574	C23
C0751468	C23
C0340074	C23
C3697269	C23
C0151653	C23
C0265700	C23
C0265122	C23
C4551516	C23
C0241772	C23
C3697422	C23
C1846896	C23
C1881406	C23
C0751472	C23
C0086973	C23
C0746674	C23
C1333148	C23
C0750958	C23
C4016621	C23
C1834846	C23
C4512050	C23
C0751475	C23
C1621895	C23
C2676790	C23
C0746857	C23
C0349489	C23
C0751477	C23
C0264394	C23
C1970298	C23
C1849792	C23
C3281191	C23
C2748572	C23
C1865926	C23
C0042656	C23
C1853223	C23
C1510446	C23
C0423640	C23
C0751900	C23
C1304517	C23
C0578682	C23
C2677086	C23
C1510450	C23
C2931645	C23
C0795692	C23
C1336891	C23
C1142430	C23
C1622434	C23
C4477055	C23
C0042749	C23
C1844555	C23
C0795801	C23
C0016204	C23
C2748801	C23
C0795805	C23
C2931208	C23
C0409974	C23
C0022548	C23
C4304937	C23
C3698541	C23
C0795809	C23
C0747256	C23
C1857780	C23
C0549159	C23
C4012146	C23
C1835093	C23
C0028949	C23
C0264480	C23
C0267557	C23
C0795820	C23
C0751559	C23
C1845251	C23
C1832216	C23
C0026825	C23
C1863704	C23
C0795825	C23
C0340324	C23
C0751696	C23
C3839753	C23
C4544985	C23
C1857809	C23
C0796195	C23
C1411876	C23
C0795832	C23
C3887605	C23
C3711371	C23
C1848528	C23
C0425449	C23
C1832884	C23
